date,timestamp,team1,team2,tier,best_of,actual,pred_elo_raw,pred_elo_series,pred_map_composite,pred_map_series,pred_round_series,pred_elo_team1,pred_elo_team2
2026-02-08,1770588000,Ex-KRÜ Esports,9z Team,B,Bo3,0.0,0.31473914448407464,0.2348256089724236,0.44634086906453424,0.4198203053185529,0.21121304753386141,1517.1470912971863,1652.3091569441406
2026-02-08,1770591600,JERSA ESPORTS (page does not exist),Wildcard,Q,Bo1,0.0,0.42886385844478225,0.42886385844478225,0.48194847704840316,0.48194847704840316,0.3029816272258613,1488.6880604189428,1538.4561382840636
2026-02-08,1770592500,SportsBetExpert (page does not exist),Omen Esports (page does not exist),Q,Bo3,1.0,0.49022987309637966,0.4853466748669164,0.5007399828897964,0.5011099735243028,0.5488983741733187,1501.133075347185,1507.9229191274587
2026-02-08,1770592500,Fisher College,1WIN (American team) (page does not exist),Q,Bo3,1.0,0.520497562245431,0.5307291192642136,0.5001899911119755,0.5002849866542471,0.5611295328747696,1515.0094863201314,1500.758334161498
2026-02-08,1770592500,Team mouse (page does not exist),F5 Esports (page does not exist),Q,Bo3,1.0,0.5234623551936336,0.5351677015768075,0.5038549667701003,0.5057823355796107,0.5105929519643968,1526.997408913434,1510.6821126065777
2026-02-09,1770595800,ClayMakers Reborn (page does not exist),Wildcard,Q,Bo3,0.0,0.44725509439287425,0.4211761168884758,0.4845797633058255,0.47687697832060105,0.37585253549883085,1510.5593858642997,1547.3471668820193
2026-02-09,1770600600,FlyQuest RED,SportsBetExpert (page does not exist),C,Bo3,0.0,0.44319767119413567,0.41516305273677157,0.48437234868761003,0.4765661563103637,0.22870137934130383,1471.5547300565595,1511.1961593864328
2026-02-09,1770627600,Metizport,ALGO Esports,B,Bo3,1.0,0.4572403121447572,0.4360168310659269,0.48103886805655843,0.4715719360687325,0.3407888549479253,1471.8970090332368,1501.6822376206926
2026-02-09,1770627600,Midnight (page does not exist),Ex-FUT Academy (page does not exist),C,Bo3,0.0,0.479350632625237,0.4690435585685613,0.4939236040522728,0.49088585479093394,0.3804656640551355,1474.778364811628,1489.1351808754368
2026-02-09,1770627600,Rebels Gaming,Oxuji Esports,Q,Bo3,0.0,0.5263281428033184,0.539455714389379,0.5077181226078069,0.5115762643835886,0.5613394073785857,1508.3555375972126,1490.0439335447188
2026-02-09,1770627600,VP.Prodigy,ENJOY (Russian team),Q,Bo3,0.0,0.5609449954788741,0.5909647581422506,0.5181839314247287,0.5272638719082353,0.6450442462535757,1542.5605384006558,1500.0
2026-02-09,1770636600,Bebop,HyperSpirit,Q,Bo3,0.0,0.4313530979659055,0.39767662988108077,0.49054482049164916,0.4858189213315034,0.48430764196252474,1493.664113089747,1541.6680154871074
2026-02-09,1770636600,VP.Prodigy,LAGUNA (page does not exist),C,Bo3,1.0,0.5446726073458241,0.5668306099694618,0.5158485039502149,0.5237647944269077,0.575209879682736,1531.124702359834,1500.0
2026-02-09,1770638400,Phantom Esports,WhiteBird,B,Bo3,1.0,0.42585708155831575,0.38960077514063435,0.47109141219070033,0.4566854364725853,0.29995376705293275,1480.7983027469031,1532.700758363113
2026-02-09,1770640800,MASONIC,QWENTRY,Q,Bo3,0.0,0.514329499567859,0.5214883646688722,0.49535048440738016,0.4930259276374822,0.34542409680204067,1532.3418727502392,1522.3819891964886
2026-02-09,1770649200,Leo Team,Lazer Cats,B,Bo3,0.0,0.4723979186193729,0.45863893659485183,0.4890863005401624,0.48363205064631964,0.41062496468352944,1480.8005901147549,1500.0
2026-02-09,1770649200,Players (Brazilian team),Game Hunters,B,Bo3,0.0,0.5048365894038239,0.5072546578249617,0.49574386393676617,0.49361595010235565,0.47311929116991225,1520.1360671646369,1516.7751557918605
2026-02-09,1770649500,Bebop,BRUTE,Q,Bo3,0.0,0.491285813653372,0.4869300439391565,0.5039589841375836,0.5059383521036609,0.5923096002538647,1481.8700574216716,1487.9259074938673
2026-02-09,1770652800,SERA Esport,XI Esport,C,Bo3,1.0,0.532552910123095,0.5487603730705424,0.5075295225987981,0.5112934301450474,0.5155197004553987,1486.9069761469923,1464.2548554174848
2026-02-09,1770652800,Vendetta Gaming,STREAM-TEAM,C,Bo3,0.0,0.5031516027508299,0.5047273415190265,0.5007615632107825,0.5011423439327931,0.5814909379523396,1488.9907545670894,1486.8007676696254
2026-02-09,1770656400,Team Pigeons,Imodium,C,Bo3,1.0,0.4550753632326776,0.4327943807183799,0.4862743700059505,0.4794167266319178,0.3973145550589653,1468.6987524108913,1500.0
2026-02-09,1770660000,AaB esport,Struggletony,C,Bo3,1.0,0.5598335285650582,0.5893218786632229,0.509034202262889,0.5135498287087847,0.3496183797367631,1555.6193342522586,1513.842555566556
2026-02-09,1770660000,FURIA Female,Crashers,B,Bo3,0.0,0.49071452307276575,0.48607338579830844,0.49007468427908846,0.4851139819418966,0.49496556031924904,1471.6586972969142,1478.1116494233718
2026-02-09,1770663600,Prestige Esport,Cuties,C,Bo3,1.0,0.5253267277230121,0.5379576002731492,0.5037390509323253,0.5056084718508709,0.6316608409385687,1503.771332115942,1486.157444433444
2026-02-09,1770663600,Tokyo54,BUFF3D-UP,C,Bo3,0.0,0.4991503890380356,0.4987255847836177,0.49977105310895825,0.4996565796874386,0.46214034797561887,1486.3818929689917,1486.9722637012685
2026-02-09,1770663600,Invicta (Danish team),Fortress Esport,C,Bo3,0.0,0.4956660494374374,0.49349923696644793,0.4995043690002881,0.49925655374393574,0.43903375280392753,1487.039112619432,1490.050725346944
2026-02-09,1770664500,Home,The Last Resort,Q,Bo3,1.0,0.5,0.5,0.5,0.5,0.5,1500.0,1500.0
2026-02-09,1770664800,BIG EQUIPA,Los kogutos,B,Bo3,0.0,0.4469158297858198,0.42067291953762287,0.487665842123354,0.48150251601168864,0.5924871895688201,1511.2637290974726,1548.2899255228347
2026-02-09,1770669600,Peekaboo,Fingers Crossed Female,C,Bo3,1.0,0.5,0.5,0.5,0.5,0.5,1500.0,1500.0
2026-02-09,1770670800,Procyon Team,BESTIA Academy,B,Bo3,0.0,0.5088233562415652,0.513233660537275,0.5098142602940615,0.5147194998277773,0.7172666644405246,1481.434686637722,1475.3029542137008
2026-02-09,1770676200,Marsborne,SportsBetExpert (page does not exist),C,Bo3,1.0,0.4855000396787294,0.4782561567180395,0.5091768127262855,0.5137636734591999,0.5894847369320604,1513.6432429576018,1523.7216733045607
2026-02-10,1770686100,Regain,Wildcard,C,Bo3,0.0,0.41804772134927914,0.37817239387403107,0.47542157524307715,0.4631620584664575,0.25994226602818404,1499.4280323009255,1556.892637281636
2026-02-10,1770690300,SportsBetExpert,Reign Above,C,Bo3,1.0,0.5371031815397757,0.5555526164107912,0.5177897748883592,0.5266734022557209,0.7268153926387029,1513.8286048853167,1487.9991932478822
2026-02-10,1770714000,VP.Prodigy,MASONIC,Q,Bo3,1.0,0.5321865763521263,0.5482131755064311,0.5253778075855012,0.5380340230811651,0.63776218550599,1543.5140996035022,1521.1176050427307
2026-02-10,1770714000,8Sins (page does not exist),Misa Esports (page does not exist),C,Bo3,0.0,0.5023851961914817,0.5035777671476929,0.5013426048011616,0.5020139023614166,0.5252620321328632,1491.395794844653,1489.738378201416
2026-02-10,1770714000,ASTRAL Esports,KONO.ECF,B,Bo3,1.0,0.6256566185157298,0.6845167958606393,0.523269410331297,0.5348789163331396,0.8187863429049674,1531.9986231298844,1442.7722695082011
2026-02-10,1770717600,Nuclear TigeRES,SINNERS Esports,Q,Bo3,0.0,0.5897462581450392,0.6331736843365227,0.5222008259198361,0.5332793543413853,0.5112821583837776,1600.1157681360494,1537.070710871714
2026-02-10,1770719400,Alliance,Johnny Speeds,Q,Bo3,1.0,0.5680519862723115,0.6014476719983975,0.5111909079214078,0.51678355886362,0.5136829559365268,1588.0325470798384,1540.4499064931051
2026-02-10,1770719400,BetBoom Team,BASEMENT BOYS (page does not exist),Q,Bo3,1.0,0.6304913505714673,0.6912930143602056,0.5318282025131688,0.5476778176368929,0.6375682822164461,1615.583317488593,1522.7615077771736
2026-02-10,1770720600,ENCE,CYBERSHOKE Esports,Q,Bo3,1.0,0.5084055308108648,0.512607108465231,0.4952598320098291,0.49288996103023847,0.4585494863264268,1505.8413113537702,1500.0
2026-02-10,1770723000,Midnight (page does not exist),LAGUNA (page does not exist),C,Bo3,0.0,0.46647597710567407,0.4497893182826947,0.4928640741997011,0.48929683804274426,0.46546052427251466,1464.2682418924153,1487.5981203064996
2026-02-10,1770724800,BIG EQUIPA,Nexus Gaming,B,Bo3,0.0,0.5086946427655459,0.5130406495737554,0.5003769685552136,0.500565452725682,0.44788211631480424,1494.8187997474115,1488.7765340632748
2026-02-10,1770724800,Bebop,The Last Resort,Q,Bo3,1.0,0.47207254154838024,0.4581523759704258,0.5021626793068977,0.503243998729858,0.6544955468046859,1469.6793100079515,1489.1055143751935
2026-02-10,1770728400,Fnatic,OG,Q,Bo3,1.0,0.4281271367040152,0.3929332535746075,0.4841205072540719,0.47618876917257746,0.2354010335324407,1481.3976142240892,1531.6883071926277
2026-02-10,1770730200,Inner Circle Esports,Tricked Esport,Q,Bo3,1.0,0.3592606090861016,0.29446632603617107,0.4712013040043749,0.4568497252612958,0.28302050743639035,1478.7705233179852,1579.2792521972767
2026-02-10,1770733500,33,EYEBALLERS,Q,Bo3,1.0,0.5855249403282481,0.6270362635030373,0.5250139264898663,0.537489587481365,0.5525153745844318,1554.6491254456703,1494.630327144727
2026-02-10,1770734400,Team Nemesis (page does not exist),K27,Q,Bo3,0.0,0.43134155827562665,0.3976596466781357,0.485570870522562,0.47836231406693575,0.6089495084129626,1521.2640005846952,1569.2760756576236
2026-02-10,1770735600,ENJOY (Russian team),QWENTRY,Q,Bo3,0.0,0.4636885379614648,0.44562856188529576,0.4934919226299817,0.49023843524513144,0.3275578882071941,1511.3130937180233,1536.58938100061
2026-02-10,1770735600,Ex-KRÜ Esports,FOLHA AMARELA,B,Bo3,0.0,0.4811443988632435,0.47173000589792335,0.4901617170073414,0.4852444800414926,0.3036428867911997,1506.3361866932714,1519.444616678972
2026-02-10,1770735600,Leo Team,ALGO Esports,B,Bo3,1.0,0.479655741122956,0.4695004522090389,0.4881514018936962,0.4822304296727895,0.409208289349448,1466.1542234128647,1480.298671491335
2026-02-10,1770739500,BetBoom Team,ENCE,Q,Bo3,1.0,0.6487990303316817,0.7166093817718004,0.5417634599438814,0.5624995033825435,0.5803019828472584,1622.0436758122141,1515.4218814925623
2026-02-10,1770742800,BIG EQUIPA,Confidence,C,Bo3,1.0,0.4672574686332531,0.450956407741134,0.49266946472274203,0.4890049849223588,0.3654242365090976,1477.215552759874,1500.0
2026-02-10,1770743700,Johnny Speeds,Nuclear TigeRES,Q,Bo3,1.0,0.4185611566978514,0.3789219863167911,0.4760309489116699,0.4640739645459351,0.5457483841541564,1530.075740858521,1587.1737885260736
2026-02-10,1770746400,GenOne,WhiteBird,B,Bo3,0.0,0.5115118495679867,0.5172647231896561,0.4980377468563245,0.49705663539555256,0.4249415337055744,1522.0681307087257,1514.0674644256424
2026-02-10,1770746400,BRUTE,Home,Q,Bo3,1.0,0.4877323287629134,0.4816021856093232,0.4945655462320597,0.4918486403426634,0.38925718941137416,1502.3683234032405,1510.8944856248065
2026-02-10,1770747300,Alliance,SINNERS Esports,Q,Bo3,0.0,0.5692355018191729,0.6031894843967722,0.5126657055359715,0.5189944946365429,0.6279569190634552,1596.8563590742854,1548.4355291617687
2026-02-10,1770748500,BASEMENT BOYS (page does not exist),CYBERSHOKE Esports,Q,Bo3,0.0,0.5348109267947517,0.5521320223864823,0.5020287914560806,0.5030431704831309,0.48505813182860313,1514.5158474221403,1490.2875407230367
2026-02-10,1770749100,Fake do Biru,Bad Luck,B,Bo3,1.0,0.5146572075751131,0.5219795136374059,0.5030886019002498,0.5046328439231758,0.5987924442014723,1534.7328871311295,1524.5450972288645
2026-02-10,1770750000,Fnatic,K27,Q,Bo3,1.0,0.38331692394462663,0.32815265213144007,0.4783538563439485,0.46755106935677343,0.5515316744715227,1494.3251848907876,1576.9267991624245
2026-02-10,1770750000,Passion UA,Team mouse (page does not exist),Q,Bo3,1.0,0.42629490136612525,0.3902431493318754,0.4839589709425504,0.4759467115962008,0.2859516903830443,1485.9503452244646,1537.5417737030189
2026-02-10,1770750000,SportsBetExpert (page does not exist),BOSS,Q,Bo3,1.0,0.5290394586316494,0.5435102105681806,0.5084510610493631,0.5126753844171681,0.4926296843317713,1509.5079401641908,1489.306522861964
2026-02-10,1770750000,Wildcard,Team Voca,Q,Bo3,1.0,0.5634442945629461,0.5946556926219767,0.5194489561362415,0.5291587206063627,0.6261280549947359,1568.6815002397975,1524.35697339801
2026-02-10,1770751800,8Sins,Square Sausages,C,Bo3,0.0,0.5136876660125529,0.5205263701901248,0.504476367594475,0.506714371997997,0.5171014769976006,1522.541277795447,1513.0277362987315
2026-02-10,1770753300,Tricked Esport,EYEBALLERS,Q,Bo3,0.0,0.6094729421238151,0.6615854945389533,0.5286138745206402,0.5428739563431042,0.6697875645837403,1564.7401965410377,1487.4188765146516
2026-02-10,1770754500,Hindsight,Let Her Cook,C,Bo3,0.0,0.4596899683920879,0.4396659520198716,0.4914035584238637,0.4871066081693627,0.19143503502260933,1476.9724322262525,1505.0436340084855
2026-02-10,1770756600,OG,Team Nemesis (page does not exist),Q,Bo3,1.0,0.5112080115387807,0.5168092014180523,0.5076501558080505,0.511474338263115,0.6273014033143562,1519.0336521266731,1511.244223176306
2026-02-10,1770757200,Inner Circle Esports,33,Q,Bo3,0.0,0.40177687179431854,0.35456057852770273,0.4773252731186321,0.46601122579299914,0.4585334746986718,1492.4311659512543,1561.582472527762
2026-02-10,1770760500,ShindeN,Vasco eSports,B,Bo3,0.0,0.516347131007514,0.524511959666391,0.5087216956519123,0.5130812165944141,0.42393282646803093,1552.7193813476927,1541.3561813624551
2026-02-10,1770760800,Team mouse (page does not exist),BOSS,Q,Bo3,0.0,0.5642506341526612,0.5958454794906558,0.5145140011304968,0.5217648867662589,0.6292675739531379,1524.4060779845533,1479.51196114461
2026-02-10,1770765000,SkinRave Esports,Team Voca,Q,Bo3,0.0,0.45862087476026514,0.4380730134655966,0.4913822264120194,0.4870746196335482,0.3534131341981605,1487.5628698021455,1516.3819448677953
2026-02-11,1770768000,Sakura Esports,InControl,C,Bo3,0.0,0.5023899183938032,0.5035848502896636,0.502929552687337,0.5043942787465288,0.5636129214070071,1473.8836596154924,1472.222961575177
2026-02-11,1770769800,Marsborne,SkinRave Esports,C,Bo3,1.0,0.5737324284564208,0.6097969542656085,0.5290413655577577,0.5435130613081576,0.7691220718404388,1527.6725095544657,1476.0616683803419
2026-02-11,1770771600,Team Aether,Zomblers,C,Bo3,0.0,0.4799647017408568,0.4699631374767112,0.4967334259796031,0.495100208681399,0.5427615760504942,1525.9479462295417,1539.8773558526993
2026-02-11,1770771600,Passion UA,SportsBetExpert (page does not exist),Q,Bo3,1.0,0.47054258410501254,0.45586499887543286,0.4921350019608362,0.4882034759704058,0.43612232514721405,1498.9356939701909,1519.4285349607953
2026-02-11,1770771600,Fisher College,Wildcard,Q,Bo3,0.0,0.426607403001346,0.3907017590294704,0.47357777499409764,0.4604035549970509,0.27917916884090904,1524.8042356429983,1576.173713222382
2026-02-11,1770771600,FlyQuest RED,F5 Esports,C,Bo3,0.0,0.4975680399683897,0.49635208871989733,0.5006196443780998,0.5009294660913135,0.3913343118544111,1459.2452955760516,1460.935207817725
2026-02-11,1770773400,Life's A Game,Chicken Coop Esports,C,Bo3,1.0,0.5587492048957167,0.5877182652157149,0.5192369194630494,0.5288411416015053,0.741107129241362,1541.4377083076254,1500.4251414395897
2026-02-11,1770773400,Outfit 49,Blitzkrieg (Mexican team),C,Bo3,1.0,0.4726085072961999,0.4589538642825708,0.4921013359194437,0.4881529894570018,0.48583912517788597,1481.0440370597341,1500.0966710489647
2026-02-11,1770800400,PRIME (Portuguese team),HyperSpirit,Q,Bo3,0.0,0.40356608339162103,0.35714269955497413,0.48218426180444574,0.473287702156069,0.33596854137128757,1480.6693651840606,1548.5284339519355
2026-02-11,1770800400,Metizport,Lazer Cats,B,Bo3,1.0,0.4620986573521629,0.44325687747821096,0.4890217761034942,0.4835353103770666,0.2991716037140141,1488.3889115111213,1514.7760801753159
2026-02-11,1770809400,Ex-FUT Academy (page does not exist),VP.Prodigy,C,Bo3,0.0,0.4261931190761416,0.39009379803841193,0.47762488862850633,0.46645973694527243,0.3587390691574289,1501.8962255381134,1553.559952801931
2026-02-11,1770811200,Acend,Ex-Zero Tenacity,B,Bo3,1.0,0.47034115395049975,0.455563909564489,0.4983417160952107,0.4975125832630642,0.5013233805214287,1497.6947564210134,1518.328056287081
2026-02-11,1770812100,Team Pigeons,Ursa,Q,Bo3,0.0,0.49643941273424075,0.4946592093820571,0.5010345932355804,0.5015518876385483,0.5495716575652914,1485.0742719477216,1487.548463214263
2026-02-11,1770814800,Alliance,OG,Q,Bo3,1.0,0.5796552482233721,0.6184720538354128,0.5196697545149783,0.5294894113462163,0.6710614458431227,1584.872289986581,1529.0466328084844
2026-02-11,1770814800,ENCE,EYEBALLERS,Q,Bo3,1.0,0.5104639429837272,0.515693622995494,0.4985611316352581,0.4978417034107869,0.45696747589045705,1507.571199359473,1500.2990452432743
2026-02-11,1770814800,Inner Circle Esports,CYBERSHOKE Esports,Q,Bo3,1.0,0.4731206076021616,0.4597197522185651,0.49276209554510153,0.4891439016656304,0.34153804777059404,1483.9530688399786,1502.6488078853288
2026-02-11,1770814800,K27,Johnny Speeds,Q,Bo3,0.0,0.5309231500960147,0.5463255851629772,0.5032621805792716,0.5048932014378165,0.27710171922170856,1564.4338748457906,1542.9188098343536
2026-02-11,1770822000,Home,The Last Resort,Q,Bo3,0.0,0.5314404997611899,0.5470985914577653,0.5085522880560979,0.5128271810275524,0.6681063236575894,1499.5099799037748,1477.6340198901557
2026-02-11,1770822000,TDK,Atreides,Q,Bo3,1.0,0.5,0.5,0.5,0.5,0.5,1500.0,1500.0
2026-02-11,1770822000,Ex-KRÜ Esports,BESTIA Academy,B,Bo3,1.0,0.5020570204801965,0.5030855133124165,0.5161815192359055,0.5242638048652237,0.7181039977626904,1493.5774306942137,1492.1480584000385
2026-02-11,1770822000,FAVBET Team,Los kogutos,B,Bo3,1.0,0.4957622939093054,0.49364359306670597,0.5040007493156557,0.5060009959015359,0.5912027676534106,1560.4930550545532,1563.437785358913
2026-02-11,1770825600,BetBoom Team,SINNERS Esports,Q,Bo3,1.0,0.598756549769067,0.6462085078115375,0.5215522821138969,0.5323084010635055,0.4834168403915159,1629.772088679183,1560.2351602840947
2026-02-11,1770825600,Fnatic,33,Q,Bo3,0.0,0.40998984469818567,0.36644326065063904,0.4785047959565646,0.4677770573862283,0.5379159418661776,1506.7701021711573,1570.004657084651
2026-02-11,1770825600,Inner Circle Esports,Johnny Speeds,Q,Bo3,0.0,0.416690656747272,0.3761923932293579,0.48049570685352055,0.47075839982725115,0.23881166075302357,1495.2490809529581,1553.6831490637114
2026-02-11,1770828000,Alliance,ENCE,Q,Bo3,0.0,0.6056849004358352,0.656166498321542,0.5303573822657189,0.5454801204530773,0.7544947542238847,1593.1025349104232,1518.541199286483
